subject,native_lang,context,mat_verb,wh,emb_verb,list,tense,response
10831,EN,MAF,know,who,interview,goldenrod,finite,0
12649,EN,MAF,know,who,interview,goldenrod,finite,0
12805,EN,MAF,know,who,interview,goldenrod,finite,1
12514,EN,MAF,know,who,interview,goldenrod,finite,0
12592,EN,MAF,know,who,interview,goldenrod,finite,0
12499,EN,MAF,know,who,interview,goldenrod,finite,0
11026,EN,MAF,know,who,hire,goldenrod,finite,0
10015,EN,MAF,know,who,hire,goldenrod,finite,0
11584,EN,MAF,know,who,hire,goldenrod,finite,0
11500,EN,MAF,know,who,hire,goldenrod,finite,0
12502,EN,MAF,know,who,hire,goldenrod,finite,0
10198,EN,MAF,know,who,hire,goldenrod,finite,0
12598,EN,MAF,know,who,hire,goldenrod,finite,0
12109,EN,MAF,know,who,hire,goldenrod,finite,0
12367,EN,MAF,know,who,hire,goldenrod,finite,1
12262,EN,MAF,know,who,hire,goldenrod,finite,0
10999,EN,MAF,know,who,hire,goldenrod,finite,0
11467,EN,MAF,know,who,hire,goldenrod,finite,0
12754,EN,MAF,know,who,hire,goldenrod,finite,1
12715,EN,MAF,know,who,hire,goldenrod,finite,0
12265,EN,MAF,know,who,hire,goldenrod,finite,0
12037,EN,MAF,know,who,hire,goldenrod,finite,0
12622,EN,MAF,know,who,hire,goldenrod,finite,0
11287,EN,MAF,know,who,hire,goldenrod,finite,0
12199,EN,MAF,know,who,hire,goldenrod,finite,0
11191,EN,MAF,know,who,hire,goldenrod,finite,0
11149,EN,MAF,know,who,hire,goldenrod,finite,0
12190,EN,MAF,know,who,hire,goldenrod,finite,0
12526,EN,MAF,know,who,hire,goldenrod,finite,0
11992,EN,MAF,know,who,hire,goldenrod,finite,0
11335,EN,MAF,know,who,hire,goldenrod,finite,0
12358,EN,MAF,know,who,hire,goldenrod,finite,0
10831,EN,MAF,know,who,hire,goldenrod,finite,0
12649,EN,MAF,know,who,hire,goldenrod,finite,0
12805,EN,MAF,know,who,hire,goldenrod,finite,0
12514,EN,MAF,know,who,hire,goldenrod,finite,0
12592,EN,MAF,know,who,hire,goldenrod,finite,0
12499,EN,MAF,know,who,hire,goldenrod,finite,0
11026,EN,MATF,know,where,store,goldenrod,finite,1
10015,EN,MATF,know,where,store,goldenrod,finite,1
11584,EN,MATF,know,where,store,goldenrod,finite,0
11500,EN,MATF,know,where,store,goldenrod,finite,0
12502,EN,MATF,know,where,store,goldenrod,finite,0
10198,EN,MATF,know,where,store,goldenrod,finite,0
12598,EN,MATF,know,where,store,goldenrod,finite,0
12109,EN,MATF,know,where,store,goldenrod,finite,1
12367,EN,MATF,know,where,store,goldenrod,finite,0
12262,EN,MATF,know,where,store,goldenrod,finite,1
10999,EN,MATF,know,where,store,goldenrod,finite,0
11467,EN,MATF,know,where,store,goldenrod,finite,0
12754,EN,MATF,know,where,store,goldenrod,finite,0
12715,EN,MATF,know,where,store,goldenrod,finite,0
12265,EN,MATF,know,where,store,goldenrod,finite,1
12037,EN,MATF,know,where,store,goldenrod,finite,1
12622,EN,MATF,know,where,store,goldenrod,finite,1
11287,EN,MATF,know,where,store,goldenrod,finite,1
12199,EN,MATF,know,where,store,goldenrod,finite,1
11191,EN,MATF,know,where,store,goldenrod,finite,0
11149,EN,MATF,know,where,store,goldenrod,finite,1
12190,EN,MATF,know,where,store,goldenrod,finite,0
12526,EN,MATF,know,where,store,goldenrod,finite,0
11992,EN,MATF,know,where,store,goldenrod,finite,1
11335,EN,MATF,know,where,store,goldenrod,finite,0
12358,EN,MATF,know,where,store,goldenrod,finite,0
10831,EN,MATF,know,where,store,goldenrod,finite,1
12649,EN,MATF,know,where,store,goldenrod,finite,0
12805,EN,MATF,know,where,store,goldenrod,finite,0
12514,EN,MATF,know,where,store,goldenrod,finite,1
12592,EN,MATF,know,where,store,goldenrod,finite,1
12499,EN,MATF,know,where,store,goldenrod,finite,1
11026,EN,MATF,know,where,sell,goldenrod,finite,1
10015,EN,MATF,know,where,sell,goldenrod,finite,0
11584,EN,MATF,know,where,sell,goldenrod,finite,1
11500,EN,MATF,know,where,sell,goldenrod,finite,0
12502,EN,MATF,know,where,sell,goldenrod,finite,0
10198,EN,MATF,know,where,sell,goldenrod,finite,0
12598,EN,MATF,know,where,sell,goldenrod,finite,0
12109,EN,MATF,know,where,sell,goldenrod,finite,1
12367,EN,MATF,know,where,sell,goldenrod,finite,1
12262,EN,MATF,know,where,sell,goldenrod,finite,0
10999,EN,MATF,know,where,sell,goldenrod,finite,0
11467,EN,MATF,know,where,sell,goldenrod,finite,1
12754,EN,MATF,know,where,sell,goldenrod,finite,1
12715,EN,MATF,know,where,sell,goldenrod,finite,0
12265,EN,MATF,know,where,sell,goldenrod,finite,1
12037,EN,MATF,know,where,sell,goldenrod,finite,0
12622,EN,MATF,know,where,sell,goldenrod,finite,0
11287,EN,MATF,know,where,sell,goldenrod,finite,1
12199,EN,MATF,know,where,sell,goldenrod,finite,0
11191,EN,MATF,know,where,sell,goldenrod,finite,0
11149,EN,MATF,know,where,sell,goldenrod,finite,1
12190,EN,MATF,know,where,sell,goldenrod,finite,0
12526,EN,MATF,know,where,sell,goldenrod,finite,1
11992,EN,MATF,know,where,sell,goldenrod,finite,1
11335,EN,MATF,know,where,sell,goldenrod,finite,1
12358,EN,MATF,know,where,sell,goldenrod,finite,1
10831,EN,MATF,know,where,sell,goldenrod,finite,1
12649,EN,MATF,know,where,sell,goldenrod,finite,0
12805,EN,MATF,know,where,sell,goldenrod,finite,0
12514,EN,MATF,know,where,sell,goldenrod,finite,1
12592,EN,MATF,know,where,sell,goldenrod,finite,0
12499,EN,MATF,know,where,sell,goldenrod,finite,1
11026,EN,MATF,know,who,invite,goldenrod,finite,0
10015,EN,MATF,know,who,invite,goldenrod,finite,0
11584,EN,MATF,know,who,invite,goldenrod,finite,0
11500,EN,MATF,know,who,invite,goldenrod,finite,0
12502,EN,MATF,know,who,invite,goldenrod,finite,0
10198,EN,MATF,know,who,invite,goldenrod,finite,0
12598,EN,MATF,know,who,invite,goldenrod,finite,0
12109,EN,MATF,know,who,invite,goldenrod,finite,1
12367,EN,MATF,know,who,invite,goldenrod,finite,0
12262,EN,MATF,know,who,invite,goldenrod,finite,0
10999,EN,MATF,know,who,invite,goldenrod,finite,0
11467,EN,MATF,know,who,invite,goldenrod,finite,0
12754,EN,MATF,know,who,invite,goldenrod,finite,1
12715,EN,MATF,know,who,invite,goldenrod,finite,NA
12265,EN,MATF,know,who,invite,goldenrod,finite,1
12037,EN,MATF,know,who,invite,goldenrod,finite,0
12622,EN,MATF,know,who,invite,goldenrod,finite,0
11287,EN,MATF,know,who,invite,goldenrod,finite,1
12199,EN,MATF,know,who,invite,goldenrod,finite,0
11191,EN,MATF,know,who,invite,goldenrod,finite,0
11149,EN,MATF,know,who,invite,goldenrod,finite,0
12190,EN,MATF,know,who,invite,goldenrod,finite,0
12526,EN,MATF,know,who,invite,goldenrod,finite,0
11992,EN,MATF,know,who,invite,goldenrod,finite,0
11335,EN,MATF,know,who,invite,goldenrod,finite,0
12358,EN,MATF,know,who,invite,goldenrod,finite,0
10831,EN,MATF,know,who,invite,goldenrod,finite,1
12649,EN,MATF,know,who,invite,goldenrod,finite,1
12805,EN,MATF,know,who,invite,goldenrod,finite,0
12514,EN,MATF,know,who,invite,goldenrod,finite,1
12592,EN,MATF,know,who,invite,goldenrod,finite,0
12499,EN,MATF,know,who,invite,goldenrod,finite,0
11026,EN,MATF,know,who,select,goldenrod,finite,0
10015,EN,MATF,know,who,select,goldenrod,finite,0
11584,EN,MATF,know,who,select,goldenrod,finite,0
11500,EN,MATF,know,who,select,goldenrod,finite,1
12502,EN,MATF,know,who,select,goldenrod,finite,0
10198,EN,MATF,know,who,select,goldenrod,finite,0
12598,EN,MATF,know,who,select,goldenrod,finite,0
12109,EN,MATF,know,who,select,goldenrod,finite,1
12367,EN,MATF,know,who,select,goldenrod,finite,0
12262,EN,MATF,know,who,select,goldenrod,finite,0
10999,EN,MATF,know,who,select,goldenrod,finite,0
11467,EN,MATF,know,who,select,goldenrod,finite,0
12754,EN,MATF,know,who,select,goldenrod,finite,1
12715,EN,MATF,know,who,select,goldenrod,finite,1
12265,EN,MATF,know,who,select,goldenrod,finite,0
12037,EN,MATF,know,who,select,goldenrod,finite,0
12622,EN,MATF,know,who,select,goldenrod,finite,0
11287,EN,MATF,know,who,select,goldenrod,finite,0
12199,EN,MATF,know,who,select,goldenrod,finite,1
11191,EN,MATF,know,who,select,goldenrod,finite,0
11149,EN,MATF,know,who,select,goldenrod,finite,0
12190,EN,MATF,know,who,select,goldenrod,finite,0
12526,EN,MATF,know,who,select,goldenrod,finite,0
11992,EN,MATF,know,who,select,goldenrod,finite,0
11335,EN,MATF,know,who,select,goldenrod,finite,1
12358,EN,MATF,know,who,select,goldenrod,finite,0
10831,EN,MATF,know,who,select,goldenrod,finite,1
12649,EN,MATF,know,who,select,goldenrod,finite,0
12805,EN,MATF,know,who,select,goldenrod,finite,0
12514,EN,MATF,know,who,select,goldenrod,finite,0
12592,EN,MATF,know,who,select,goldenrod,finite,0
12499,EN,MATF,know,who,select,goldenrod,finite,1
10540,EN,MAT,predict,where,find,olive,finite,1
11434,EN,MAT,predict,where,find,olive,finite,1
10261,EN,MAT,predict,where,find,olive,finite,1
11005,EN,MAT,predict,where,find,olive,finite,1
10417,EN,MAT,predict,where,find,olive,finite,1
10969,EN,MAT,predict,where,find,olive,finite,1
10753,EN,MAT,predict,where,find,olive,finite,1
10921,EN,MAT,predict,where,find,olive,finite,1
10945,EN,MAT,predict,where,find,olive,finite,1
10051,EN,MAT,predict,where,find,olive,finite,1
10063,EN,MAT,predict,where,find,olive,finite,1
11014,EN,MAT,predict,where,find,olive,finite,1
11275,EN,MAT,predict,where,find,olive,finite,1
10660,EN,MAT,predict,where,find,olive,finite,1
10933,EN,MAT,predict,where,find,olive,finite,1
11518,EN,MAT,predict,where,find,olive,finite,1
10570,EN,MAT,predict,where,find,olive,finite,1
11068,EN,MAT,predict,where,find,olive,finite,1
10987,EN,MAT,predict,where,find,olive,finite,1
10297,EN,MAT,predict,where,find,olive,finite,1
10960,EN,MAT,predict,where,find,olive,finite,1
10078,EN,MAT,predict,where,find,olive,finite,1
10402,EN,MAT,predict,where,find,olive,finite,1
10540,EN,MAT,predict,who,recruit,olive,finite,1
11434,EN,MAT,predict,who,recruit,olive,finite,0
10261,EN,MAT,predict,who,recruit,olive,finite,1
11005,EN,MAT,predict,who,recruit,olive,finite,1
10417,EN,MAT,predict,who,recruit,olive,finite,1
10969,EN,MAT,predict,who,recruit,olive,finite,1
10753,EN,MAT,predict,who,recruit,olive,finite,0
10921,EN,MAT,predict,who,recruit,olive,finite,0
10945,EN,MAT,predict,who,recruit,olive,finite,1
10051,EN,MAT,predict,who,recruit,olive,finite,0
10063,EN,MAT,predict,who,recruit,olive,finite,0
11014,EN,MAT,predict,who,recruit,olive,finite,1
11275,EN,MAT,predict,who,recruit,olive,finite,0
10660,EN,MAT,predict,who,recruit,olive,finite,1
10933,EN,MAT,predict,who,recruit,olive,finite,1
11518,EN,MAT,predict,who,recruit,olive,finite,1
10570,EN,MAT,predict,who,recruit,olive,finite,1
11068,EN,MAT,predict,who,recruit,olive,finite,0
10987,EN,MAT,predict,who,recruit,olive,finite,1
10297,EN,MAT,predict,who,recruit,olive,finite,1
10960,EN,MAT,predict,who,recruit,olive,finite,1
10078,EN,MAT,predict,who,recruit,olive,finite,1
10402,EN,MAT,predict,who,recruit,olive,finite,1
10540,EN,MAT,predict,where,hide,olive,finite,1
11434,EN,MAT,predict,where,hide,olive,finite,1
10261,EN,MAT,predict,where,hide,olive,finite,1
11005,EN,MAT,predict,where,hide,olive,finite,1
10417,EN,MAT,predict,where,hide,olive,finite,1
10969,EN,MAT,predict,where,hide,olive,finite,1
10753,EN,MAT,predict,where,hide,olive,finite,1
10921,EN,MAT,predict,where,hide,olive,finite,1
10945,EN,MAT,predict,where,hide,olive,finite,1
10051,EN,MAT,predict,where,hide,olive,finite,1
10063,EN,MAT,predict,where,hide,olive,finite,1
11014,EN,MAT,predict,where,hide,olive,finite,1
11275,EN,MAT,predict,where,hide,olive,finite,1
10660,EN,MAT,predict,where,hide,olive,finite,1
10933,EN,MAT,predict,where,hide,olive,finite,1
11518,EN,MAT,predict,where,hide,olive,finite,1
10570,EN,MAT,predict,where,hide,olive,finite,1
11068,EN,MAT,predict,where,hide,olive,finite,1
10987,EN,MAT,predict,where,hide,olive,finite,1
10297,EN,MAT,predict,where,hide,olive,finite,1
10960,EN,MAT,predict,where,hide,olive,finite,1
10078,EN,MAT,predict,where,hide,olive,finite,1
10402,EN,MAT,predict,where,hide,olive,finite,1
10540,EN,MAT,predict,who,call,olive,finite,1
11434,EN,MAT,predict,who,call,olive,finite,1
10261,EN,MAT,predict,who,call,olive,finite,1
11005,EN,MAT,predict,who,call,olive,finite,1
10417,EN,MAT,predict,who,call,olive,finite,1
10969,EN,MAT,predict,who,call,olive,finite,1
10753,EN,MAT,predict,who,call,olive,finite,1
10921,EN,MAT,predict,who,call,olive,finite,1
10945,EN,MAT,predict,who,call,olive,finite,1
10051,EN,MAT,predict,who,call,olive,finite,1
10063,EN,MAT,predict,who,call,olive,finite,1
11014,EN,MAT,predict,who,call,olive,finite,1
11275,EN,MAT,predict,who,call,olive,finite,1
10660,EN,MAT,predict,who,call,olive,finite,1
10933,EN,MAT,predict,who,call,olive,finite,1
11518,EN,MAT,predict,who,call,olive,finite,1
10570,EN,MAT,predict,who,call,olive,finite,1
11068,EN,MAT,predict,who,call,olive,finite,1
10987,EN,MAT,predict,who,call,olive,finite,1
10297,EN,MAT,predict,who,call,olive,finite,1
10960,EN,MAT,predict,who,call,olive,finite,1
10078,EN,MAT,predict,who,call,olive,finite,1
10402,EN,MAT,predict,who,call,olive,finite,1
10540,EN,MAF,predict,where,view,olive,finite,0
11434,EN,MAF,predict,where,view,olive,finite,0
10261,EN,MAF,predict,where,view,olive,finite,0
11005,EN,MAF,predict,where,view,olive,finite,0
10417,EN,MAF,predict,where,view,olive,finite,1
10969,EN,MAF,predict,where,view,olive,finite,0
10753,EN,MAF,predict,where,view,olive,finite,1
10921,EN,MAF,predict,where,view,olive,finite,0
10945,EN,MAF,predict,where,view,olive,finite,1
10051,EN,MAF,predict,where,view,olive,finite,0
10063,EN,MAF,predict,where,view,olive,finite,1
11014,EN,MAF,predict,where,view,olive,finite,0
11275,EN,MAF,predict,where,view,olive,finite,0
10660,EN,MAF,predict,where,view,olive,finite,0
10933,EN,MAF,predict,where,view,olive,finite,0
11518,EN,MAF,predict,where,view,olive,finite,0
10570,EN,MAF,predict,where,view,olive,finite,0
11068,EN,MAF,predict,where,view,olive,finite,0
10987,EN,MAF,predict,where,view,olive,finite,0
10297,EN,MAF,predict,where,view,olive,finite,1
10960,EN,MAF,predict,where,view,olive,finite,0
10078,EN,MAF,predict,where,view,olive,finite,0
10402,EN,MAF,predict,where,view,olive,finite,0
10540,EN,MAF,predict,where,bury,olive,finite,0
11434,EN,MAF,predict,where,bury,olive,finite,0
10261,EN,MAF,predict,where,bury,olive,finite,1
11005,EN,MAF,predict,where,bury,olive,finite,0
10417,EN,MAF,predict,where,bury,olive,finite,1
10969,EN,MAF,predict,where,bury,olive,finite,0
10753,EN,MAF,predict,where,bury,olive,finite,1
10921,EN,MAF,predict,where,bury,olive,finite,0
10945,EN,MAF,predict,where,bury,olive,finite,1
10051,EN,MAF,predict,where,bury,olive,finite,0
10063,EN,MAF,predict,where,bury,olive,finite,0
11014,EN,MAF,predict,where,bury,olive,finite,1
11275,EN,MAF,predict,where,bury,olive,finite,0
10660,EN,MAF,predict,where,bury,olive,finite,0
10933,EN,MAF,predict,where,bury,olive,finite,0
11518,EN,MAF,predict,where,bury,olive,finite,0
10570,EN,MAF,predict,where,bury,olive,finite,0
11068,EN,MAF,predict,where,bury,olive,finite,0
10987,EN,MAF,predict,where,bury,olive,finite,0
10297,EN,MAF,predict,where,bury,olive,finite,1
10960,EN,MAF,predict,where,bury,olive,finite,0
10078,EN,MAF,predict,where,bury,olive,finite,0
10402,EN,MAF,predict,where,bury,olive,finite,1
10540,EN,MAF,predict,who,interview,olive,finite,0
11434,EN,MAF,predict,who,interview,olive,finite,0
10261,EN,MAF,predict,who,interview,olive,finite,1
11005,EN,MAF,predict,who,interview,olive,finite,0
10417,EN,MAF,predict,who,interview,olive,finite,1
10969,EN,MAF,predict,who,interview,olive,finite,0
10753,EN,MAF,predict,who,interview,olive,finite,1
10921,EN,MAF,predict,who,interview,olive,finite,0
10945,EN,MAF,predict,who,interview,olive,finite,1
10051,EN,MAF,predict,who,interview,olive,finite,0
10063,EN,MAF,predict,who,interview,olive,finite,0
11014,EN,MAF,predict,who,interview,olive,finite,1
11275,EN,MAF,predict,who,interview,olive,finite,0
10660,EN,MAF,predict,who,interview,olive,finite,0
10933,EN,MAF,predict,who,interview,olive,finite,0
11518,EN,MAF,predict,who,interview,olive,finite,0
10570,EN,MAF,predict,who,interview,olive,finite,0
11068,EN,MAF,predict,who,interview,olive,finite,0
10987,EN,MAF,predict,who,interview,olive,finite,0
10297,EN,MAF,predict,who,interview,olive,finite,1
10960,EN,MAF,predict,who,interview,olive,finite,1
10078,EN,MAF,predict,who,interview,olive,finite,0
10402,EN,MAF,predict,who,interview,olive,finite,0
10540,EN,MAF,predict,who,hire,olive,finite,0
11434,EN,MAF,predict,who,hire,olive,finite,0
10261,EN,MAF,predict,who,hire,olive,finite,0
11005,EN,MAF,predict,who,hire,olive,finite,0
10417,EN,MAF,predict,who,hire,olive,finite,1
10969,EN,MAF,predict,who,hire,olive,finite,0
10753,EN,MAF,predict,who,hire,olive,finite,1
10921,EN,MAF,predict,who,hire,olive,finite,0
10945,EN,MAF,predict,who,hire,olive,finite,1
10051,EN,MAF,predict,who,hire,olive,finite,0
10063,EN,MAF,predict,who,hire,olive,finite,0
11014,EN,MAF,predict,who,hire,olive,finite,1
11275,EN,MAF,predict,who,hire,olive,finite,0
10660,EN,MAF,predict,who,hire,olive,finite,0
10933,EN,MAF,predict,who,hire,olive,finite,0
11518,EN,MAF,predict,who,hire,olive,finite,0
10570,EN,MAF,predict,who,hire,olive,finite,0
11068,EN,MAF,predict,who,hire,olive,finite,0
10987,EN,MAF,predict,who,hire,olive,finite,0
10297,EN,MAF,predict,who,hire,olive,finite,1
10960,EN,MAF,predict,who,hire,olive,finite,0
10078,EN,MAF,predict,who,hire,olive,finite,0
10402,EN,MAF,predict,who,hire,olive,finite,0
10540,EN,MATF,predict,where,store,olive,finite,0
11434,EN,MATF,predict,where,store,olive,finite,0
10261,EN,MATF,predict,where,store,olive,finite,1
11005,EN,MATF,predict,where,store,olive,finite,1
10417,EN,MATF,predict,where,store,olive,finite,1
10969,EN,MATF,predict,where,store,olive,finite,0
10753,EN,MATF,predict,where,store,olive,finite,1
10921,EN,MATF,predict,where,store,olive,finite,0
10945,EN,MATF,predict,where,store,olive,finite,1
10051,EN,MATF,predict,where,store,olive,finite,0
10063,EN,MATF,predict,where,store,olive,finite,0
11014,EN,MATF,predict,where,store,olive,finite,1
11275,EN,MATF,predict,where,store,olive,finite,0
10660,EN,MATF,predict,where,store,olive,finite,1
10933,EN,MATF,predict,where,store,olive,finite,1
11518,EN,MATF,predict,where,store,olive,finite,1
10570,EN,MATF,predict,where,store,olive,finite,1
11068,EN,MATF,predict,where,store,olive,finite,0
10987,EN,MATF,predict,where,store,olive,finite,1
10297,EN,MATF,predict,where,store,olive,finite,1
10960,EN,MATF,predict,where,store,olive,finite,1
10078,EN,MATF,predict,where,store,olive,finite,0
10402,EN,MATF,predict,where,store,olive,finite,0
10540,EN,MATF,predict,where,sell,olive,finite,0
11434,EN,MATF,predict,where,sell,olive,finite,0
10261,EN,MATF,predict,where,sell,olive,finite,1
11005,EN,MATF,predict,where,sell,olive,finite,1
10417,EN,MATF,predict,where,sell,olive,finite,1
10969,EN,MATF,predict,where,sell,olive,finite,0
10753,EN,MATF,predict,where,sell,olive,finite,0
10921,EN,MATF,predict,where,sell,olive,finite,0
10945,EN,MATF,predict,where,sell,olive,finite,1
10051,EN,MATF,predict,where,sell,olive,finite,0
10063,EN,MATF,predict,where,sell,olive,finite,0
11014,EN,MATF,predict,where,sell,olive,finite,1
11275,EN,MATF,predict,where,sell,olive,finite,1
10660,EN,MATF,predict,where,sell,olive,finite,1
10933,EN,MATF,predict,where,sell,olive,finite,1
11518,EN,MATF,predict,where,sell,olive,finite,1
10570,EN,MATF,predict,where,sell,olive,finite,1
11068,EN,MATF,predict,where,sell,olive,finite,0
10987,EN,MATF,predict,where,sell,olive,finite,1
10297,EN,MATF,predict,where,sell,olive,finite,1
10960,EN,MATF,predict,where,sell,olive,finite,1
10078,EN,MATF,predict,where,sell,olive,finite,0
10402,EN,MATF,predict,where,sell,olive,finite,1
10540,EN,MATF,predict,who,invite,olive,finite,0
11434,EN,MATF,predict,who,invite,olive,finite,0
10261,EN,MATF,predict,who,invite,olive,finite,1
11005,EN,MATF,predict,who,invite,olive,finite,1
10417,EN,MATF,predict,who,invite,olive,finite,1
