list,duration,l1,sona,train_f,train_t,context,mat_verb,wh,emb_verb,response,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mst,know,where,hide,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mst,know,where,hide,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mst,know,who,recruit,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mst,know,who,recruit,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mst,know,who,call,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mst,know,who,call,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,know,where,view,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,know,where,view,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,know,where,view,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,know,where,view,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,know,where,view,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,know,where,bury,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,know,where,bury,,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,know,where,bury,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,know,where,bury,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,know,who,interview,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,know,who,interview,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,know,who,interview,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,know,who,hire,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,know,who,hire,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,know,who,hire,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,know,where,store,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,know,where,store,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,know,where,store,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,know,where,sell,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,know,where,sell,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,know,who,invite,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,know,who,invite,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,know,who,invite,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,know,who,invite,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,know,who,select,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,know,who,select,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,know,who,select,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,know,who,select,0,,,,,,,,,,,,,
