subject,native_lang,context,mat_verb,wh,emb_verb,response,list,tense
11344,EN,MATF,predict,who,contact,1,blue,nonfinite
10813,EN,MATF,predict,who,contact,1,blue,nonfinite
10021,EN,MATF,predict,who,contact,1,blue,nonfinite
10771,EN,MATF,predict,who,contact,1,blue,nonfinite
10729,EN,MATF,predict,who,contact,1,blue,nonfinite
10897,EN,MATF,predict,who,contact,1,blue,nonfinite
8587,EN,MAF,know,where,locate,0,blue,nonfinite
9541,EN,MAF,know,where,locate,0,blue,nonfinite
8602,EN,MAF,know,where,locate,0,blue,nonfinite
9421,EN,MAF,know,where,locate,0,blue,nonfinite
9634,EN,MAF,know,where,locate,0,blue,nonfinite
8140,EN,MAF,know,where,locate,0,blue,nonfinite
9313,EN,MAF,know,where,locate,0,blue,nonfinite
8608,EN,MAF,know,where,locate,0,blue,nonfinite
7948,EN,MAF,know,where,locate,0,blue,nonfinite
9682,EN,MAF,know,where,locate,0,blue,nonfinite
9631,EN,MAF,know,where,locate,0,blue,nonfinite
7990,EN,MAF,know,where,locate,0,blue,nonfinite
9847,EN,MAF,know,where,locate,0,blue,nonfinite
8515,EN,MAF,know,where,locate,0,blue,nonfinite
9712,EN,MAF,know,where,locate,0,blue,nonfinite
7009,EN,MAF,know,where,locate,0,blue,nonfinite
7408,EN,MAF,know,where,locate,0,blue,nonfinite
9493,EN,MAF,know,where,locate,0,blue,nonfinite
7846,EN,MAF,know,where,locate,0,blue,nonfinite
9511,EN,MAF,know,where,locate,0,blue,nonfinite
9157,EN,MAF,know,where,locate,0,blue,nonfinite
9610,EN,MAF,know,where,locate,0,blue,nonfinite
9661,EN,MAF,know,where,locate,0,blue,nonfinite
8167,EN,MAF,know,where,locate,0,blue,nonfinite
7678,EN,MAF,know,where,locate,1,blue,nonfinite
11344,EN,MAF,know,where,locate,0,blue,nonfinite
10813,EN,MAF,know,where,locate,0,blue,nonfinite
10021,EN,MAF,know,where,locate,0,blue,nonfinite
10771,EN,MAF,know,where,locate,1,blue,nonfinite
10729,EN,MAF,know,where,locate,0,blue,nonfinite
10897,EN,MAF,know,where,locate,0,blue,nonfinite
8587,EN,MAF,know,where,display,0,blue,nonfinite
9541,EN,MAF,know,where,display,0,blue,nonfinite
8602,EN,MAF,know,where,display,0,blue,nonfinite
9421,EN,MAF,know,where,display,1,blue,nonfinite
9634,EN,MAF,know,where,display,0,blue,nonfinite
8140,EN,MAF,know,where,display,0,blue,nonfinite
9313,EN,MAF,know,where,display,0,blue,nonfinite
8608,EN,MAF,know,where,display,0,blue,nonfinite
7948,EN,MAF,know,where,display,0,blue,nonfinite
9682,EN,MAF,know,where,display,0,blue,nonfinite
9631,EN,MAF,know,where,display,0,blue,nonfinite
7990,EN,MAF,know,where,display,0,blue,nonfinite
9847,EN,MAF,know,where,display,0,blue,nonfinite
8515,EN,MAF,know,where,display,0,blue,nonfinite
9712,EN,MAF,know,where,display,0,blue,nonfinite
7009,EN,MAF,know,where,display,0,blue,nonfinite
7408,EN,MAF,know,where,display,0,blue,nonfinite
9493,EN,MAF,know,where,display,0,blue,nonfinite
7846,EN,MAF,know,where,display,0,blue,nonfinite
9511,EN,MAF,know,where,display,1,blue,nonfinite
9157,EN,MAF,know,where,display,0,blue,nonfinite
9610,EN,MAF,know,where,display,1,blue,nonfinite
9661,EN,MAF,know,where,display,0,blue,nonfinite
8167,EN,MAF,know,where,display,0,blue,nonfinite
7678,EN,MAF,know,where,display,0,blue,nonfinite
11344,EN,MAF,know,where,display,0,blue,nonfinite
10813,EN,MAF,know,where,display,0,blue,nonfinite
10021,EN,MAF,know,where,display,0,blue,nonfinite
10771,EN,MAF,know,where,display,1,blue,nonfinite
10729,EN,MAF,know,where,display,0,blue,nonfinite
10897,EN,MAF,know,where,display,0,blue,nonfinite
8587,EN,MAF,know,who,ask,0,blue,nonfinite
9541,EN,MAF,know,who,ask,0,blue,nonfinite
8602,EN,MAF,know,who,ask,0,blue,nonfinite
9421,EN,MAF,know,who,ask,0,blue,nonfinite
9634,EN,MAF,know,who,ask,0,blue,nonfinite
8140,EN,MAF,know,who,ask,0,blue,nonfinite
9313,EN,MAF,know,who,ask,0,blue,nonfinite
8608,EN,MAF,know,who,ask,0,blue,nonfinite
7948,EN,MAF,know,who,ask,0,blue,nonfinite
9682,EN,MAF,know,who,ask,1,blue,nonfinite
9631,EN,MAF,know,who,ask,0,blue,nonfinite
7990,EN,MAF,know,who,ask,0,blue,nonfinite
9847,EN,MAF,know,who,ask,0,blue,nonfinite
8515,EN,MAF,know,who,ask,0,blue,nonfinite
9712,EN,MAF,know,who,ask,0,blue,nonfinite
7009,EN,MAF,know,who,ask,0,blue,nonfinite
7408,EN,MAF,know,who,ask,0,blue,nonfinite
9493,EN,MAF,know,who,ask,0,blue,nonfinite
7846,EN,MAF,know,who,ask,0,blue,nonfinite
9511,EN,MAF,know,who,ask,0,blue,nonfinite
9157,EN,MAF,know,who,ask,0,blue,nonfinite
9610,EN,MAF,know,who,ask,0,blue,nonfinite
9661,EN,MAF,know,who,ask,0,blue,nonfinite
8167,EN,MAF,know,who,ask,0,blue,nonfinite
7678,EN,MAF,know,who,ask,0,blue,nonfinite
11344,EN,MAF,know,who,ask,0,blue,nonfinite
10813,EN,MAF,know,who,ask,0,blue,nonfinite
10021,EN,MAF,know,who,ask,0,blue,nonfinite
10771,EN,MAF,know,who,ask,0,blue,nonfinite
10729,EN,MAF,know,who,ask,0,blue,nonfinite
10897,EN,MAF,know,who,ask,0,blue,nonfinite
8587,EN,MAF,know,who,contact,0,blue,nonfinite
9541,EN,MAF,know,who,contact,0,blue,nonfinite
8602,EN,MAF,know,who,contact,0,blue,nonfinite
9421,EN,MAF,know,who,contact,0,blue,nonfinite
9634,EN,MAF,know,who,contact,0,blue,nonfinite
8140,EN,MAF,know,who,contact,0,blue,nonfinite
9313,EN,MAF,know,who,contact,0,blue,nonfinite
8608,EN,MAF,know,who,contact,0,blue,nonfinite
7948,EN,MAF,know,who,contact,0,blue,nonfinite
9682,EN,MAF,know,who,contact,0,blue,nonfinite
9631,EN,MAF,know,who,contact,0,blue,nonfinite
7990,EN,MAF,know,who,contact,0,blue,nonfinite
9847,EN,MAF,know,who,contact,0,blue,nonfinite
8515,EN,MAF,know,who,contact,0,blue,nonfinite
9712,EN,MAF,know,who,contact,0,blue,nonfinite
7009,EN,MAF,know,who,contact,0,blue,nonfinite
7408,EN,MAF,know,who,contact,0,blue,nonfinite
9493,EN,MAF,know,who,contact,0,blue,nonfinite
7846,EN,MAF,know,who,contact,1,blue,nonfinite
9511,EN,MAF,know,who,contact,0,blue,nonfinite
9157,EN,MAF,know,who,contact,0,blue,nonfinite
9610,EN,MAF,know,who,contact,0,blue,nonfinite
9661,EN,MAF,know,who,contact,0,blue,nonfinite
8167,EN,MAF,know,who,contact,0,blue,nonfinite
7678,EN,MAF,know,who,contact,0,blue,nonfinite
11344,EN,MAF,know,who,contact,0,blue,nonfinite
10813,EN,MAF,know,who,contact,0,blue,nonfinite
10021,EN,MAF,know,who,contact,0,blue,nonfinite
10771,EN,MAF,know,who,contact,0,blue,nonfinite
10729,EN,MAF,know,who,contact,0,blue,nonfinite
10897,EN,MAF,know,who,contact,0,blue,nonfinite
8587,EN,MATF,know,where,find,0,blue,nonfinite
9541,EN,MATF,know,where,find,1,blue,nonfinite
8602,EN,MATF,know,where,find,0,blue,nonfinite
9421,EN,MATF,know,where,find,0,blue,nonfinite
9634,EN,MATF,know,where,find,1,blue,nonfinite
8140,EN,MATF,know,where,find,1,blue,nonfinite
9313,EN,MATF,know,where,find,1,blue,nonfinite
8608,EN,MATF,know,where,find,0,blue,nonfinite
7948,EN,MATF,know,where,find,1,blue,nonfinite
9682,EN,MATF,know,where,find,0,blue,nonfinite
9631,EN,MATF,know,where,find,1,blue,nonfinite
7990,EN,MATF,know,where,find,1,blue,nonfinite
9847,EN,MATF,know,where,find,1,blue,nonfinite
8515,EN,MATF,know,where,find,0,blue,nonfinite
9712,EN,MATF,know,where,find,0,blue,nonfinite
7009,EN,MATF,know,where,find,0,blue,nonfinite
7408,EN,MATF,know,where,find,1,blue,nonfinite
9493,EN,MATF,know,where,find,1,blue,nonfinite
7846,EN,MATF,know,where,find,1,blue,nonfinite
9511,EN,MATF,know,where,find,0,blue,nonfinite
9157,EN,MATF,know,where,find,1,blue,nonfinite
9610,EN,MATF,know,where,find,1,blue,nonfinite
9661,EN,MATF,know,where,find,1,blue,nonfinite
8167,EN,MATF,know,where,find,0,blue,nonfinite
7678,EN,MATF,know,where,find,1,blue,nonfinite
11344,EN,MATF,know,where,find,1,blue,nonfinite
10813,EN,MATF,know,where,find,1,blue,nonfinite
10021,EN,MATF,know,where,find,1,blue,nonfinite
10771,EN,MATF,know,where,find,1,blue,nonfinite
10729,EN,MATF,know,where,find,1,blue,nonfinite
10897,EN,MATF,know,where,find,0,blue,nonfinite
8587,EN,MATF,know,where,hide,0,blue,nonfinite
9541,EN,MATF,know,where,hide,1,blue,nonfinite
8602,EN,MATF,know,where,hide,0,blue,nonfinite
9421,EN,MATF,know,where,hide,0,blue,nonfinite
9634,EN,MATF,know,where,hide,0,blue,nonfinite
8140,EN,MATF,know,where,hide,0,blue,nonfinite
9313,EN,MATF,know,where,hide,0,blue,nonfinite
8608,EN,MATF,know,where,hide,0,blue,nonfinite
7948,EN,MATF,know,where,hide,0,blue,nonfinite
9682,EN,MATF,know,where,hide,0,blue,nonfinite
9631,EN,MATF,know,where,hide,1,blue,nonfinite
7990,EN,MATF,know,where,hide,0,blue,nonfinite
9847,EN,MATF,know,where,hide,0,blue,nonfinite
8515,EN,MATF,know,where,hide,0,blue,nonfinite
9712,EN,MATF,know,where,hide,1,blue,nonfinite
7009,EN,MATF,know,where,hide,0,blue,nonfinite
7408,EN,MATF,know,where,hide,0,blue,nonfinite
9493,EN,MATF,know,where,hide,0,blue,nonfinite
7846,EN,MATF,know,where,hide,1,blue,nonfinite
9511,EN,MATF,know,where,hide,0,blue,nonfinite
9157,EN,MATF,know,where,hide,0,blue,nonfinite
9610,EN,MATF,know,where,hide,0,blue,nonfinite
9661,EN,MATF,know,where,hide,0,blue,nonfinite
8167,EN,MATF,know,where,hide,0,blue,nonfinite
7678,EN,MATF,know,where,hide,0,blue,nonfinite
11344,EN,MATF,know,where,hide,0,blue,nonfinite
10813,EN,MATF,know,where,hide,0,blue,nonfinite
10021,EN,MATF,know,where,hide,0,blue,nonfinite
10771,EN,MATF,know,where,hide,0,blue,nonfinite
10729,EN,MATF,know,where,hide,0,blue,nonfinite
10897,EN,MATF,know,where,hide,0,blue,nonfinite
8587,EN,MATF,know,who,recruit,0,blue,nonfinite
9541,EN,MATF,know,who,recruit,0,blue,nonfinite
8602,EN,MATF,know,who,recruit,0,blue,nonfinite
9421,EN,MATF,know,who,recruit,1,blue,nonfinite
9634,EN,MATF,know,who,recruit,1,blue,nonfinite
8140,EN,MATF,know,who,recruit,0,blue,nonfinite
9313,EN,MATF,know,who,recruit,1,blue,nonfinite
8608,EN,MATF,know,who,recruit,0,blue,nonfinite
7948,EN,MATF,know,who,recruit,1,blue,nonfinite
9682,EN,MATF,know,who,recruit,0,blue,nonfinite
9631,EN,MATF,know,who,recruit,0,blue,nonfinite
7990,EN,MATF,know,who,recruit,1,blue,nonfinite
9847,EN,MATF,know,who,recruit,1,blue,nonfinite
8515,EN,MATF,know,who,recruit,0,blue,nonfinite
9712,EN,MATF,know,who,recruit,0,blue,nonfinite
7009,EN,MATF,know,who,recruit,0,blue,nonfinite
7408,EN,MATF,know,who,recruit,1,blue,nonfinite
9493,EN,MATF,know,who,recruit,1,blue,nonfinite
7846,EN,MATF,know,who,recruit,0,blue,nonfinite
9511,EN,MATF,know,who,recruit,0,blue,nonfinite
9157,EN,MATF,know,who,recruit,0,blue,nonfinite
9610,EN,MATF,know,who,recruit,0,blue,nonfinite
9661,EN,MATF,know,who,recruit,1,blue,nonfinite
8167,EN,MATF,know,who,recruit,0,blue,nonfinite
7678,EN,MATF,know,who,recruit,0,blue,nonfinite
11344,EN,MATF,know,who,recruit,0,blue,nonfinite
10813,EN,MATF,know,who,recruit,1,blue,nonfinite
10021,EN,MATF,know,who,recruit,1,blue,nonfinite
10771,EN,MATF,know,who,recruit,0,blue,nonfinite
10729,EN,MATF,know,who,recruit,1,blue,nonfinite
10897,EN,MATF,know,who,recruit,0,blue,nonfinite
8587,EN,MATF,know,who,call,0,blue,nonfinite
9541,EN,MATF,know,who,call,0,blue,nonfinite
8602,EN,MATF,know,who,call,0,blue,nonfinite
9421,EN,MATF,know,who,call,0,blue,nonfinite
9634,EN,MATF,know,who,call,0,blue,nonfinite
8140,EN,MATF,know,who,call,0,blue,nonfinite
9313,EN,MATF,know,who,call,0,blue,nonfinite
8608,EN,MATF,know,who,call,0,blue,nonfinite
7948,EN,MATF,know,who,call,1,blue,nonfinite
9682,EN,MATF,know,who,call,0,blue,nonfinite
9631,EN,MATF,know,who,call,0,blue,nonfinite
7990,EN,MATF,know,who,call,0,blue,nonfinite
9847,EN,MATF,know,who,call,0,blue,nonfinite
8515,EN,MATF,know,who,call,0,blue,nonfinite
9712,EN,MATF,know,who,call,0,blue,nonfinite
7009,EN,MATF,know,who,call,0,blue,nonfinite
7408,EN,MATF,know,who,call,0,blue,nonfinite
9493,EN,MATF,know,who,call,1,blue,nonfinite
7846,EN,MATF,know,who,call,0,blue,nonfinite
9511,EN,MATF,know,who,call,0,blue,nonfinite
9157,EN,MATF,know,who,call,0,blue,nonfinite
9610,EN,MATF,know,who,call,1,blue,nonfinite
9661,EN,MATF,know,who,call,0,blue,nonfinite
8167,EN,MATF,know,who,call,0,blue,nonfinite
7678,EN,MATF,know,who,call,0,blue,nonfinite
11344,EN,MATF,know,who,call,0,blue,nonfinite
10813,EN,MATF,know,who,call,1,blue,nonfinite
10021,EN,MATF,know,who,call,0,blue,nonfinite
10771,EN,MATF,know,who,call,0,blue,nonfinite
10729,EN,MATF,know,who,call,0,blue,nonfinite
10897,EN,MATF,know,who,call,0,blue,nonfinite
8587,EN,MST,know,where,view,1,blue,nonfinite
9541,EN,MST,know,where,view,1,blue,nonfinite
8602,EN,MST,know,where,view,1,blue,nonfinite
9421,EN,MST,know,where,view,1,blue,nonfinite
9634,EN,MST,know,where,view,1,blue,nonfinite
8140,EN,MST,know,where,view,1,blue,nonfinite
9313,EN,MST,know,where,view,1,blue,nonfinite
8608,EN,MST,know,where,view,1,blue,nonfinite
7948,EN,MST,know,where,view,1,blue,nonfinite
9682,EN,MST,know,where,view,1,blue,nonfinite
9631,EN,MST,know,where,view,1,blue,nonfinite
7990,EN,MST,know,where,view,1,blue,nonfinite
9847,EN,MST,know,where,view,1,blue,nonfinite
8515,EN,MST,know,where,view,1,blue,nonfinite
9712,EN,MST,know,where,view,1,blue,nonfinite
7009,EN,MST,know,where,view,1,blue,nonfinite
7408,EN,MST,know,where,view,1,blue,nonfinite
9493,EN,MST,know,where,view,1,blue,nonfinite
7846,EN,MST,know,where,view,1,blue,nonfinite
9511,EN,MST,know,where,view,1,blue,nonfinite
9157,EN,MST,know,where,view,1,blue,nonfinite
9610,EN,MST,know,where,view,1,blue,nonfinite
9661,EN,MST,know,where,view,1,blue,nonfinite
8167,EN,MST,know,where,view,1,blue,nonfinite
7678,EN,MST,know,where,view,1,blue,nonfinite
11344,EN,MST,know,where,view,1,blue,nonfinite
10813,EN,MST,know,where,view,1,blue,nonfinite
10021,EN,MST,know,where,view,1,blue,nonfinite
10771,EN,MST,know,where,view,0,blue,nonfinite
10729,EN,MST,know,where,view,1,blue,nonfinite
10897,EN,MST,know,where,view,1,blue,nonfinite
8587,EN,MST,know,where,bury,1,blue,nonfinite
9541,EN,MST,know,where,bury,1,blue,nonfinite
8602,EN,MST,know,where,bury,1,blue,nonfinite
9421,EN,MST,know,where,bury,1,blue,nonfinite
9634,EN,MST,know,where,bury,1,blue,nonfinite
8140,EN,MST,know,where,bury,1,blue,nonfinite
9313,EN,MST,know,where,bury,1,blue,nonfinite
8608,EN,MST,know,where,bury,1,blue,nonfinite
7948,EN,MST,know,where,bury,1,blue,nonfinite
9682,EN,MST,know,where,bury,1,blue,nonfinite
9631,EN,MST,know,where,bury,1,blue,nonfinite
7990,EN,MST,know,where,bury,1,blue,nonfinite
9847,EN,MST,know,where,bury,1,blue,nonfinite
8515,EN,MST,know,where,bury,1,blue,nonfinite
9712,EN,MST,know,where,bury,1,blue,nonfinite
7009,EN,MST,know,where,bury,1,blue,nonfinite
7408,EN,MST,know,where,bury,1,blue,nonfinite
9493,EN,MST,know,where,bury,1,blue,nonfinite
7846,EN,MST,know,where,bury,1,blue,nonfinite
9511,EN,MST,know,where,bury,0,blue,nonfinite
9157,EN,MST,know,where,bury,1,blue,nonfinite
9610,EN,MST,know,where,bury,1,blue,nonfinite
9661,EN,MST,know,where,bury,1,blue,nonfinite
8167,EN,MST,know,where,bury,1,blue,nonfinite
7678,EN,MST,know,where,bury,1,blue,nonfinite
11344,EN,MST,know,where,bury,1,blue,nonfinite
10813,EN,MST,know,where,bury,1,blue,nonfinite
10021,EN,MST,know,where,bury,1,blue,nonfinite
10771,EN,MST,know,where,bury,0,blue,nonfinite
10729,EN,MST,know,where,bury,1,blue,nonfinite
10897,EN,MST,know,where,bury,1,blue,nonfinite
8587,EN,MST,know,who,interview,1,blue,nonfinite
9541,EN,MST,know,who,interview,1,blue,nonfinite
8602,EN,MST,know,who,interview,1,blue,nonfinite
9421,EN,MST,know,who,interview,1,blue,nonfinite
9634,EN,MST,know,who,interview,1,blue,nonfinite
8140,EN,MST,know,who,interview,0,blue,nonfinite
9313,EN,MST,know,who,interview,1,blue,nonfinite
8608,EN,MST,know,who,interview,1,blue,nonfinite
7948,EN,MST,know,who,interview,1,blue,nonfinite
9682,EN,MST,know,who,interview,1,blue,nonfinite
9631,EN,MST,know,who,interview,1,blue,nonfinite
7990,EN,MST,know,who,interview,1,blue,nonfinite
9847,EN,MST,know,who,interview,1,blue,nonfinite
8515,EN,MST,know,who,interview,1,blue,nonfinite
9712,EN,MST,know,who,interview,1,blue,nonfinite
7009,EN,MST,know,who,interview,1,blue,nonfinite
7408,EN,MST,know,who,interview,1,blue,nonfinite
9493,EN,MST,know,who,interview,1,blue,nonfinite
7846,EN,MST,know,who,interview,1,blue,nonfinite
9511,EN,MST,know,who,interview,1,blue,nonfinite
9157,EN,MST,know,who,interview,1,blue,nonfinite
9610,EN,MST,know,who,interview,1,blue,nonfinite
9661,EN,MST,know,who,interview,1,blue,nonfinite
8167,EN,MST,know,who,interview,1,blue,nonfinite
7678,EN,MST,know,who,interview,1,blue,nonfinite
11344,EN,MST,know,who,interview,1,blue,nonfinite
10813,EN,MST,know,who,interview,1,blue,nonfinite
10021,EN,MST,know,who,interview,1,blue,nonfinite
10771,EN,MST,know,who,interview,1,blue,nonfinite
10729,EN,MST,know,who,interview,1,blue,nonfinite
10897,EN,MST,know,who,interview,1,blue,nonfinite
8587,EN,MST,know,who,hire,1,blue,nonfinite
9541,EN,MST,know,who,hire,1,blue,nonfinite
8602,EN,MST,know,who,hire,1,blue,nonfinite
9421,EN,MST,know,who,hire,1,blue,nonfinite
9634,EN,MST,know,who,hire,1,blue,nonfinite
8140,EN,MST,know,who,hire,0,blue,nonfinite
9313,EN,MST,know,who,hire,1,blue,nonfinite
8608,EN,MST,know,who,hire,1,blue,nonfinite
7948,EN,MST,know,who,hire,0,blue,nonfinite
9682,EN,MST,know,who,hire,1,blue,nonfinite
9631,EN,MST,know,who,hire,1,blue,nonfinite
7990,EN,MST,know,who,hire,1,blue,nonfinite
9847,EN,MST,know,who,hire,1,blue,nonfinite
8515,EN,MST,know,who,hire,1,blue,nonfinite
9712,EN,MST,know,who,hire,1,blue,nonfinite
7009,EN,MST,know,who,hire,1,blue,nonfinite
7408,EN,MST,know,who,hire,1,blue,nonfinite
9493,EN,MST,know,who,hire,1,blue,nonfinite
7846,EN,MST,know,who,hire,1,blue,nonfinite
9511,EN,MST,know,who,hire,1,blue,nonfinite
9157,EN,MST,know,who,hire,1,blue,nonfinite
9610,EN,MST,know,who,hire,1,blue,nonfinite
9661,EN,MST,know,who,hire,1,blue,nonfinite
8167,EN,MST,know,who,hire,1,blue,nonfinite
7678,EN,MST,know,who,hire,1,blue,nonfinite
11344,EN,MST,know,who,hire,1,blue,nonfinite
10813,EN,MST,know,who,hire,1,blue,nonfinite
10021,EN,MST,know,who,hire,1,blue,nonfinite
10771,EN,MST,know,who,hire,1,blue,nonfinite
10729,EN,MST,know,who,hire,1,blue,nonfinite
10897,EN,MST,know,who,hire,1,blue,nonfinite
8587,EN,MAT,know,where,store,1,blue,nonfinite
9541,EN,MAT,know,where,store,1,blue,nonfinite
8602,EN,MAT,know,where,store,0,blue,nonfinite
9421,EN,MAT,know,where,store,1,blue,nonfinite
9634,EN,MAT,know,where,store,1,blue,nonfinite
8140,EN,MAT,know,where,store,1,blue,nonfinite
9313,EN,MAT,know,where,store,1,blue,nonfinite
8608,EN,MAT,know,where,store,1,blue,nonfinite
7948,EN,MAT,know,where,store,1,blue,nonfinite
9682,EN,MAT,know,where,store,1,blue,nonfinite
9631,EN,MAT,know,where,store,1,blue,nonfinite
7990,EN,MAT,know,where,store,1,blue,nonfinite
9847,EN,MAT,know,where,store,0,blue,nonfinite
8515,EN,MAT,know,where,store,1,blue,nonfinite
9712,EN,MAT,know,where,store,0,blue,nonfinite
7009,EN,MAT,know,where,store,1,blue,nonfinite
7408,EN,MAT,know,where,store,1,blue,nonfinite
9493,EN,MAT,know,where,store,1,blue,nonfinite
7846,EN,MAT,know,where,store,1,blue,nonfinite
9511,EN,MAT,know,where,store,1,blue,nonfinite
9157,EN,MAT,know,where,store,1,blue,nonfinite
9610,EN,MAT,know,where,store,1,blue,nonfinite
9661,EN,MAT,know,where,store,1,blue,nonfinite
8167,EN,MAT,know,where,store,1,blue,nonfinite
7678,EN,MAT,know,where,store,1,blue,nonfinite
11344,EN,MAT,know,where,store,1,blue,nonfinite
10813,EN,MAT,know,where,store,1,blue,nonfinite
10021,EN,MAT,know,where,store,1,blue,nonfinite
10771,EN,MAT,know,where,store,1,blue,nonfinite
10729,EN,MAT,know,where,store,1,blue,nonfinite
10897,EN,MAT,know,where,store,1,blue,nonfinite
8587,EN,MAT,know,where,sell,1,blue,nonfinite
9541,EN,MAT,know,where,sell,1,blue,nonfinite
8602,EN,MAT,know,where,sell,0,blue,nonfinite
9421,EN,MAT,know,where,sell,1,blue,nonfinite
9634,EN,MAT,know,where,sell,1,blue,nonfinite
8140,EN,MAT,know,where,sell,1,blue,nonfinite
9313,EN,MAT,know,where,sell,1,blue,nonfinite
8608,EN,MAT,know,where,sell,1,blue,nonfinite
7948,EN,MAT,know,where,sell,1,blue,nonfinite
9682,EN,MAT,know,where,sell,1,blue,nonfinite
9631,EN,MAT,know,where,sell,1,blue,nonfinite
7990,EN,MAT,know,where,sell,1,blue,nonfinite
9847,EN,MAT,know,where,sell,1,blue,nonfinite
8515,EN,MAT,know,where,sell,1,blue,nonfinite
9712,EN,MAT,know,where,sell,1,blue,nonfinite
7009,EN,MAT,know,where,sell,1,blue,nonfinite
7408,EN,MAT,know,where,sell,1,blue,nonfinite
9493,EN,MAT,know,where,sell,1,blue,nonfinite
7846,EN,MAT,know,where,sell,1,blue,nonfinite
9511,EN,MAT,know,where,sell,1,blue,nonfinite
9157,EN,MAT,know,where,sell,1,blue,nonfinite
9610,EN,MAT,know,where,sell,1,blue,nonfinite
9661,EN,MAT,know,where,sell,1,blue,nonfinite
8167,EN,MAT,know,where,sell,1,blue,nonfinite
7678,EN,MAT,know,where,sell,1,blue,nonfinite
11344,EN,MAT,know,where,sell,1,blue,nonfinite
10813,EN,MAT,know,where,sell,1,blue,nonfinite
10021,EN,MAT,know,where,sell,1,blue,nonfinite
10771,EN,MAT,know,where,sell,1,blue,nonfinite
10729,EN,MAT,know,where,sell,1,blue,nonfinite
10897,EN,MAT,know,where,sell,1,blue,nonfinite
